ID,Label,Latitude,Longitude,Elevation,Capacity
3507,Park Ave & E 124 St,40.8045555,-73.93968609999999,22.948,36
3891,Irving Ave & Palmetto St,40.698,-73.9127,77.93,20
4007,Riverside Dr & W 138 St,40.823168,-73.955857,59.2700534343,30
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,74.49659493,26
3998,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,17.16753677,29
3863,Central Ave & Woodbine St,40.69296,-73.91605,30.6431,18
3853,Harrison Pl & Porter Ave,40.70686,-73.92851,17.86692121,20
456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,59.51925105,34
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,146.887201,59
3500,E 115 St & Madison Ave,40.7989445,-73.944846,25.29511046,31
3832,Central Ave & Weirfield St,40.69055,-73.91181,34.17419999,21
3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,15.05,31
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,43.13420183,19
3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,10.86777865,21
3094,Graham Ave & Withers St,40.7169811,-73.94485918,23.04887559,17
3987,E 149 St & Jackson Ave,40.813134999999996,-73.909235,33.73243478,23
3858,Kent St & McGuinness Blvd,40.73124,-73.95161,8.72999999,20
4035,Broadway & W 153 St,40.831327,-73.946665,137.31972617,20
437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,98.18,24
3109,Banker St & Meserole Ave,40.72606,-73.95621,8.6624964,31
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,42.79102137,23
3871,Bushwick Ave & Furman Ave,40.682809999999996,-73.90623000000001,94.1138,30
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,60.49,20
3978,Cauldwell Ave & E 161 St,40.82188,-73.907521,68.3098,18
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,73.44847445,39
3565,36 Ave & 10 St,40.7614376,-73.9411265,16.93027199,19
3618,27 St & Hunter St,40.7485,-73.941275,37.23637004,33
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,42.4945,23
3375,3 Ave & E 72 St,40.7699426,-73.96060712,69.92780593,35
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,36.2347,19
3545,Broadway & W 122 St,40.8120562,-73.9612547,94.32739999,33
4020,Bradhurst Ave & W 148 St,40.825125,-73.941616,22.46959999,22
3843,Myrtle Ave & Grove St,40.69905,-73.91516,48.52659999,23
3948,E 138 St & Cypress Ave,40.805559,-73.91471800000001,55.13413003,23
3299,E 98 St & Park Ave,40.788129999999995,-73.95206,55.49311723,25
3369,E 82 St & East End Ave,40.7724607,-73.9468208,38.8453,29
248,Laight St & Hudson St,40.72185379,-74.00771779,14.672908300000001,99
3762,3 Ave & Carroll St,40.677027,-73.9865,40.62,27
3708,W 13 St & 5 Ave,40.735445,-73.99431,120.11,29
3826,Moffat St & Bushwick,40.68458,-73.90925,71.0041,18
3605,31 Ave & Crescent St,40.765834600000005,-73.9265474,60.04,21
3716,40 Ave & Crescent St,40.7535992020056,-73.9379560947418,37.13,23
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,46.66353536,51
3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369,82.81399999,23
3549,Grand Ave & Bergen St,40.678045000000004,-73.962408,104.82845164,25
3221,47 Ave & 31 St,40.743,-73.93561,15.04989999,27
3568,34 St & 35 Ave,40.756933200000006,-73.92622309999999,42.05999999,21
3620,11 St & 43 Ave,40.7519071,-73.94791190000001,13.58999999,23
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,41.40456251,47
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,148.62,41
3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,56.62519999,39
3649,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571,56.47027991,30
3981,Harlem River Dr & W 155 St,40.830476000000004,-73.939929,104.10036061,24
3294,E 91 St & Park Ave,40.7835016,-73.955327,102.47662922,38
3044,Albany Ave & Fulton St,40.6800105,-73.938475,79.83,27
3355,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,58.20242434,25
3505,Lexington Ave & E 127 St,40.805726,-73.936322,15.8396,33
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,50.76613297,31
3614,Crescent St & 30 Ave,40.768692,-73.9249574,63.02,23
4025,Edgecombe Ave & W 150 St,40.826881,-73.941427,92.14942382,20
4016,Adam Clayton Powell Blvd & W 130 St,40.812346000000005,-73.946168,27.2356,22
3381,3 St & Hoyt St,40.6777287,-73.99364123,30.52209685,21
3378,E 76 St & Park Ave,40.773763,-73.96222088,65.43701555,28
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,64.76089999,25
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,12.06419999,24
3424,E 106 St & Lexington Ave,40.791976,-73.945993,68.07,27
3366,West End Ave & W 107 St,40.8021174,-73.9681805305,106.45487646,31
4004,Edgecombe Ave & W 141 St,40.820681,-73.945144,26.93856894,21
3937,E 135 St & St Ann's Ave,40.805089,-73.91888900000001,18.09447488,23
3856,Kingsland Ave & Nassau Ave,40.725770000000004,-73.94173,47.57,25
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,31.62396608,27
3896,Madison St & Seneca Ave,40.70183,-73.90625,78.44967828,22
3386,1 Pl & Clinton St,40.6809591,-73.99905709,55.79939267,27
3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,79.7932,31
3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,92.67448521,38
3606,49 Ave & 21 St,40.74252,-73.948852,39.05,21
3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,86.40935734,24
3456,Jackson St & Leonard St,40.716380319735606,-73.94821286201476,43.95,22
3331,Riverside Dr & W 104 St,40.8013434,-73.97114574390001,92.48815648,39
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.96055638790129,102.90451256,19
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,20.21425844,35
3875,Stephen St & Seneca Ave,40.6988,-73.9007,105.09,15
3607,31 Ave & 14 St,40.7682,-73.9322662,51.39,19
3922,Alexander Ave & E 134 St,40.807466,-73.92710699999999,12.8202,19
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,64.82048393,39
3422,Columbia St & Degraw St,40.6859296,-74.00242364,14.48590308,21
3900,Morgan Ave & Lombardy St,40.72226,-73.93889,37.08999999,30
3936,W 133 St & 12 Ave,40.820003,-73.959089,40.58,19
3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,66.75,31
359,E 47 St & Park Ave,40.75510267,-73.97498696,61.81449886,78
3946,St Nicholas Ave & W 137 St,40.818477,-73.947568,37.1346,21
2022,E 60 St & York Ave,40.759107,-73.959223,25.20393582,33
3767,Powers St & Olive St,40.713229999999996,-73.93894,33.62129999,19
3540,Morningside Ave & W 123 St,40.81,-73.9551508,29.00188955,35
3935,Amsterdam Ave & W 131 St,40.816355,-73.954295,61.28889999,19
3764,Bushwick Ave & McKibbin St,40.705517,-73.93936,57.71,21
3589,Broadway & 12 St,40.7668,-73.93477740000002,9.529230199999999,19
3986,E 149 St & Morris Ave,40.81734,-73.922962,18.39149999,35
3595,35 St & Broadway,40.760339,-73.9222427,50.27416585,18
3522,37 St & 24 Ave,40.7701477,-73.9120938,108.03,19
3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,24.81677252,22
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,97.31269062,23
3420,Douglass St & 3 Ave,40.6802133,-73.98432695,20.87859999,21
517,Pershing Square South,40.751581,-73.97791,79.73221533,69
3988,E 128 St & 3 Ave,40.805631,-73.934077,10.97433752,19
313,Washington Ave & Park Ave,40.69610226,-73.96751037,30.4646,55
3303,Butler St & Court St,40.6849894,-73.99440329,40.04159999,25
3808,24 St & 41 Ave,40.752474,-73.939991,27.36618686,19
3623,W 120 St & Claremont Ave,40.8109494,-73.9634,121.02766325,39
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,19.62883199,23
3332,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,20.44449999,19
4037,Roosevelt Island Tramway,40.757284000000006,-73.9536,16.1181427,39
3902,Fairview Ave & Linden St,40.70694,-73.90632,103.86538137,19
3825,Broadway & Furman Ave,40.68139,-73.90756,86.06299999,29
3592,Crescent St & Broadway,40.7633589,-73.92864709999999,44.78,19
3373,3 St & 3 Ave,40.675070500000004,-73.98775226,16.0372,27
3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637,17.28468783,24
3726,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,8.91011468193,23
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,45.72,27
3308,Kane St & Clinton St,40.686175799999994,-73.99645295,70.22,27
3860,Wilson Ave & Troutman St,40.70166,-73.92754000000001,55.67999999,26
3646,35 Ave & 10 St,40.763154819103725,-73.93985509872438,18.41,26
3857,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546,19.38050349,19
3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,12.82989999,23
3939,Willow Ave & E 133 St,40.800933,-73.913863,8.5816,21
3925,E 138 St & Canal St W,40.812304,-73.929153,33.66,21
3609,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001,6.65889022,23
3973,St Nicholas Ave & W 150 St,40.827212,-73.942722,103.30992195,26
4001,Lenox Ave & W 146 St,40.821111,-73.935971,9.5859,24
3965,E 149 St & Eagle Ave,40.814046000000005,-73.91186,28.49657108,19
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,7.7005,21
3324,3 Ave & 14 St,40.6685455,-73.99333264,63.32,25
3911,Wyckoff St & Nevins St,40.683426000000004,-73.984275,19.34889999,22
3841,Menahan St & Central Ave,40.69543,-73.9196,36.08559744,25
3322,12 St & 4 Ave,40.668603000000004,-73.99043940000001,46.2336,25
3969,St Ann's Ave & Westchester Ave,40.815887,-73.911918,22.56483742,19
3884,Centre St & Seneca Ave,40.699690000000004,-73.9022,106.51,23
3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,37.46009999,35
267,Broadway & W 36 St,40.75097711,-73.98765428,48.60276939999999,70
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,86.4502,27
3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,48.69536258,22
3365,3 St & 7 Ave,40.67038370000001,-73.97839676,90.6679,27
3352,Sigourney St & Columbia St,40.67267243410948,-74.00879524648191,7.08738382,21
3292,5 Ave & E 93 St,40.785785100000005,-73.957481,99.80902490000001,43
3321,Clinton St & Union St,40.683116399999996,-73.99785267,78.07,25
3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004,73.7581729,27
3781,Greene Av & Myrtle Av,40.698568,-73.918877,27.70149999,30
500,Broadway & W 51 St,40.76228826,-73.98336183,60.79844993,52
3989,Willis Ave & E 137 St,40.808384000000004,-73.923604,38.75470678,22
3793,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587,13.9274577026,30
3326,Clinton St & Centre St,40.67434,-74.00194698,9.0507,21
3966,Wales Ave & E 147 St,40.811314,-73.907729,35.79406470000001,19
3123,31 St & Thomson Ave,40.74469738,-73.93540375,20.97482454,47
3976,E 156 & Brook Ave,40.819823,-73.91241099999999,26.79499999,19
3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,45.08319287,46
3968,Prospect Ave & E 151 St,40.814232000000004,-73.903927,33.76709999,21
3910,Greene Ave & Grandview Ave,40.709697,-73.90785600000001,115.33224495,17
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,92.61470349,19
3909,Madison St & Woodward Ave,40.70408,-73.90408000000001,89.63636545,20
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,13.619457500000001,46
3850,Jefferson St & Cypress Ave,40.709070000000004,-73.92156999999999,26.21289999,25
3984,W 140 St & Riverside Dr,40.824013,-73.95474300000001,57.806999999999995,23
3864,Central Ave & Covert St,40.68929,-73.90951,45.2942,30
464,E 56 St & 3 Ave,40.75934501,-73.96759673,39.44677528,53
3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,14.36999999,19
3587,Carroll St & Washington Ave,40.6686744,-73.9618148,127.24008604,27
3731,W 47 St & 6 Ave,40.758396999999995,-73.98255,52.13671909,46
4038,Southpoint Park,40.75370225419114,-73.95865201950072,6.99349557,29
3590,Carroll St & Franklin Ave,40.6679411,-73.9588,149.23,19
3524,19 St & 24 Ave,40.777455200000006,-73.9225403,50.06306413,23
3769,White St & Johnson Ave,40.707174,-73.93581,16.5901,23
3855,Frost St & Debevoise Ave,40.71882,-73.93948,34.18203558,22
3329,Degraw St & Smith St,40.6829151,-73.99318208,66.12,27
3847,Cedar St & Evergreen Ave,40.696709999999996,-73.92806999999999,47.17729999,25
3787,Dock 72 Way & Market St,40.69985,-73.97140999999999,7.0092543713,22
3577,34 Ave & 21 St,40.762813799999996,-73.9342862,13.44322663,23
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,9.14299999,21
3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,47.59899173,17
3525,23 Ave & 27 St,40.776165,-73.9153175,62.83,21
3330,Henry St & Bay St,40.672505799999996,-74.00494695,5.22202561,19
3949,Brook Ave & E 138 St,40.807408,-73.91924,86.26,23
3817,Withers St & Kingsland Ave,40.717729999999996,-73.94051,62.53,18
3878,Cypress Ave & George St,40.69812,-73.90271,64.91006828,19
4005,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,121.35600187,24
3803,Bedford Ave & Montgomery St,40.665816,-73.95693399999999,91.1186,27
3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863,6.71899999,43
3254,Soissons Landing,40.69231660719192,-74.01486575603484,26.3818841,30
3886,Menahan St & Onderdonk Ave,40.705529999999996,-73.9096,129.71,20
3182,Yankee Ferry Terminal,40.686931,-74.016966,8.34759999,30
3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,72.5273096,19
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,74.26,19
3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448,58.80819999,24
4021,E 138 St & Grand Concourse,40.813224,-73.930605,17.8432,21
3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357,87.29213184,35
3899,Manhattan Av & Leonard St,40.72084,-73.94844,14.85972586,18
3479,Picnic Point,40.68512559515415,-74.02535319328308,6.81717022,30
3872,Hancock St & Wyckoff Ave,40.6972,-73.90674,103.34,19
3977,Prospect Ave & Longwood Ave,40.81899,-73.90202,59.48840443,29
3561,37 Ave & 35 St,40.7531106,-73.9279917,29.18399851,26
4064,Southern Blvd & E 142 St,40.807347437082,-73.90809774398805,26.71080139,23
4019,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763,10.58352296,17
3970,Melrose Ave & E 154 St,40.819609,-73.916071,93.88,19
3940,E 134 St & Walnut Ave,40.800425,-73.911034,7.11289999,16
3342,Pioneer St & Richards St,40.677774799999995,-74.0094613,6.12189999,23
3941,Walnut Ave & E 136 St,40.801657,-73.909513,6.100029900000001,17
3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,6.6333,23
3888,Woodward Ave & Harman St,40.70793,-73.91091999999999,137.09,19
3964,Brook Ave & E 148 St,40.814383,-73.915368,14.55789999,20
3982,Bergen Ave & E 152 St,40.817166,-73.914737,18.03673943,21
3958,Willis Ave & E 143 St,40.812298999999996,-73.92036999999999,20.7262,23
3952,E 141 St & Jackson Ave,40.806896,-73.911837,59.16,19
3950,Brook Ave & E 141 St,40.809619,-73.917875,14.6695,19
4006,E 147 St & Bergen Ave,40.814673,-73.91839,23.84677798,25
3957,E 144 St & Brook Ave,40.811675,-73.917037,13.98544912,19
4032,E 155 St & Courtlandt Ave,40.820570000000004,-73.917579,57.29,19
3567,11 St & 35 Ave,40.76274420000001,-73.9391141,14.61,19
3938,E 133 St & Cypress Pl,40.802620000000005,-73.9174,22.48053176,19
3852,Stewart Ave & Johnson Ave,40.708690000000004,-73.92586999999999,10.60438911,17
4029,Courtlandt Ave & E 149 St,40.816402000000004,-73.919549,46.7494,23
3333,Columbia St & Lorraine St,40.6747055,-74.00755720000001,7.25009386,21
3956,St. Ann's Ave & E 144 St,40.811112,-73.914932,20.36699999,23
533,Broadway & W 38 St,40.75299641,-73.98721619,51.3619,46
3947,E 138 St & Willow Ave,40.804168,-73.91154499999999,26.80839999,18
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,6.05510354,12
4028,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,8.79347381,19
4013,Convent Ave & W 151 St,40.828309999999995,-73.942924,110.94099999,24
4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.9780819416046,68.8607,35
4048,St. Nicholas Ave & W 157 St,40.832314000000004,-73.94102,215.39598648,20
4072,W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,61.65590541,40
3960,Hamilton Pl & W 140 St,40.822756,-73.951346,132.28688181,21
4015,W 155 St & Frederick Douglass Blvd,40.829229999999995,-73.936996,14.24806027,31
4054,W 163 St & Riverside Dr,40.839278,-73.94544599999999,130.8141,19
4051,W 160 St & St. Nicholas Ave,40.834468,-73.939865,228.90785316,26
4052,Amsterdam Ave & W 162 St,40.83618,-73.939789,162.79139439,27
3983,Westchester Ave & E 156 St,40.817802,-73.905203,44.7442,23
4055,W 165 St & Fort Washington Ave,40.84004,-73.942939,145.70709065,27
4056,Broadway & W 165 St,40.839137,-73.941409,166.3763,24
3985,E 160 St & Tinton Ave,40.820302000000005,-73.903944,52.7035,22
4061,Fort Washington Ave & W 173 St,40.84522,-73.940493,190.34570173,24
4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,77.33615371,24
4060,Amsterdam Ave & W 172 St,40.842172999999995,-73.93511099999999,186.6358,23
4031,Cauldwell Ave & E 158 St,40.81989,-73.908351,69.98951234,19
4059,W 171 St & St. Nicholas Ave,40.842940999999996,-73.938631,195.321,31
4071,Broadway & W 160 St,40.835775,-73.9434,129.58767356,22
224,Spruce St & Nassau St,40.71146364,-74.00552427,31.34708584,30
4047,Amsterdam Ave & W 156 St,40.832081,-73.942386,144.59166589,27
4075,Central Park West & W 85 St,40.78476,-73.969862,108.95661429,38
4050,W 159 St & Edgecombe Ave,40.833303,-73.939326,139.20209999,21
4023,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,33.65498318,24
4074,Edgecombe Ave & W 167 St,40.838190999999995,-73.93608499999999,153.52334738,23
4057,Amsterdam Ave & W 167 St,40.839443,-73.937044,147.62219999,23
4053,W 163 St & Edgecombe Ave,40.835798,-73.937496,158.94359999,19
4062,Amsterdam Ave & W 175 St,40.844044,-73.933651,169.64095861,23
4069,Cabrini Blvd & W 177 St,40.848282,-73.941343,180.38,24
4063,Wadsworth Ave & W 175 St,40.846052,-73.937648,204.40489999,24
4065,Wadsworth Ave & W 179 St,40.848467,-73.936064,183.69999999,35
4066,Audobon Ave & W 179 St,40.847305,-73.933291,174.06859999,23
4067,Amsterdam Ave & W 180 St,40.847396,-73.931205,159.0,23
4040,Madison Ave & E 26 St,40.742684734875695,-73.98671329021455,34.70909999,51
4027,St. Nicholas Ave & W 155 St,40.830663,-73.941323,133.98215046,23
4104,Old Broadway & W 133 St,40.818212,-73.955277,68.74804769,20
4068,Fort Washington Ave & W 183 St,40.852252,-73.937854,242.97999999,30
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,40.36647872,19
4124,Central Park W & W 91 St,40.78866499127884,-73.96680057048799,116.76780464,48
4122,Central Park W & W 97 St,40.79249519495111,-73.9641706646307,96.30009999,53
4123,Central Park W & W 103 St,40.79603684159984,-73.96158903853575,84.9746245,25
4070,W 180 St & Ft Washington Ave,40.849971999999994,-73.938423,202.12262082,24
4109,Amsterdam Ave & W 183 St,40.84925,-73.93021999999999,174.1986773,21
4079,Grant Ave & E 164 St,40.828846999999996,-73.91769000000001,70.97,21
4082,Gerard Ave & McClellan St,40.833909000000006,-73.92112,53.3166,30
4106,Ogden Ave & W 164 St,40.832812,-73.929372,113.7945,19
4081,Gerard Ave & E 165 St,40.83173,-73.922394,33.40516147,21
4076,E 150 St & Gerard Ave,40.820089,-73.928947,22.04069999,29
406,Hicks St & Montague St,40.69512845,-73.99595065,74.64969995,20
4116,Gerard Ave & E 164 St,40.830262,-73.92339100000001,36.55899999,19
4096,Grand Concourse & E 167 St,40.834263,-73.917641,109.50599999,30
4103,Ogden Ave & W 165 St,40.834457,-73.928381,106.55333786,19
4098,Shakespeare Ave & W 169 St,40.839312,-73.922423,87.86114229,20
4110,Avenue D & E 10 St,40.72506551015475,-73.97515833377837,8.65409999,30
4099,E 169 St & Webster Ave,40.834015,-73.908863,80.38,21
4084,Sheridan Ave & E 168 St,40.835334,-73.9154,112.03299999,22
4085,Grand Concourse & E 171 St,40.839549,-73.913004,106.58347943,25
4086,Inwood Ave & W 170 St,40.840536,-73.919228,39.97650654,21
4087,W 170 St & University Ave,40.84207,-73.926075,139.29949999,22
3972,E 158 St & Melrose Ave,40.822215,-73.914688,29.36299999,23
4088,Nelson Ave & W 172 St,40.843965000000004,-73.920999,115.60614640000001,20
4090,Grand Concourse & E 156 St,40.823429,-73.924689,80.4659449,21
3198,Heights Elevator,40.748715945380226,-74.04044330120088,5.55014126,18
3184,Paulus Hook,40.7141454,-74.0335519,10.0089787186,13
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,132.00251582,32
3185,City Hall,40.717732500000004,-74.04384499999999,9.9942,22
3192,Liberty Light Rail,40.711242299999995,-74.0557013,7.550925396869999,22
3245,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,57.36508791,30
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,10.35192281,30
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,132.00251582,14
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,11.72582244,22
3211,Newark Ave,40.72152515,-74.046304543,8.70476928,22
3639,Harborside,40.71925170000001,-74.034234,8.70476928,30
3679,Bergen Ave,40.72210378668603,-74.07145500183104,8.179789584089999,14
3280,Astor Place,40.71928220070703,-74.07126188278198,8.179789584089999,14
3203,Hamilton Park,40.727595965999996,-74.044247311,132.00251582,26
3186,Grove St PATH,40.71958611647166,-74.0431174635887,9.29779069,42
3206,Hilltop,40.7311689,-74.0575736,7.550925396869999,26
3196,Riverview Park,40.7443187,-74.04399090000001,64.23908914,18
3202,Newport PATH,40.7272235,-74.03375890000001,132.00251582,18
3638,Washington St,40.7242941,-74.0354826,8.70476928,18
4101,E 153 St & E 157 St,40.826677000000004,-73.929327,23.1859287371,19
